,Unnamed: 0,Month,DayofMonth,DayOfWeek,SchedDepTime,Carrier,TailNum,DepDelay,Origin,Distance
9106,9106,1,9,3,18,WN,N265WN,12,PHX,3
9107,9107,1,9,3,17,WN,N221WN,90,PHX,1
9108,9108,1,9,3,22,WN,N420WN,11,PHX,3
9109,9109,1,9,3,13,WN,N900WN,21,PHX,3
9110,9110,1,9,3,18,WN,N606SW,6,PHX,2
9111,9111,1,9,3,20,WN,N793SA,15,PHX,2
9112,9112,1,9,3,21,WN,N528SW,8,PHX,3
9113,9113,1,9,3,16,WN,N228WN,7,PHX,1
9114,9114,1,9,3,21,WN,N777QC,13,PHX,1
9115,9115,1,9,3,14,WN,N673AA,15,PHX,1
9116,9116,1,9,3,21,WN,N331SW,10,PHX,1
9117,9117,1,9,3,18,WN,N391SW,21,PHX,1
9118,9118,1,9,3,15,WN,N737JW,24,PHX,1
9119,9119,1,9,3,21,WN,N282WN,11,PHX,2
9120,9120,1,9,3,14,WN,N354SW,10,PHX,2
9121,9121,1,9,3,19,WN,N334SW,12,PHX,2
9122,9122,1,9,3,17,WN,N743SW,27,PHX,2
9123,9123,1,9,3,19,WN,N474WN,16,PHX,2
9124,9124,1,9,3,17,WN,N673AA,33,PHX,2
9125,9125,1,9,3,10,WN,N427WN,15,PHX,1
9126,9126,1,9,3,18,WN,N682SW,54,PHX,3
9127,9127,1,9,3,11,WN,N687SW,16,PHX,3
9128,9128,1,9,3,11,WN,N504SW,7,PHX,2
9129,9129,1,9,3,18,WN,N321SW,33,PIT,1
9130,9130,1,9,3,12,WN,N314SW,40,PVD,1
9131,9131,1,9,3,13,WN,N466WN,17,PVD,1
9132,9132,1,9,3,10,WN,N737JW,15,PVD,1
9133,9133,1,9,3,15,WN,N714CB,9,PVD,1
9134,9134,1,9,3,13,WN,N410WN,6,PVD,3
9135,9135,1,9,3,21,WN,N789SW,37,PVD,3
9136,9136,1,9,3,20,WN,N417WN,14,PVD,2
9137,9137,1,9,3,9,WN,N351SW,42,PVD,1
9138,9138,1,9,3,14,WN,N286WN,7,PVD,3
9139,9139,1,9,3,9,WN,N385SW,21,RDU,1
9140,9140,1,9,3,21,WN,N435WN,9,RDU,1
9141,9141,1,9,3,11,WN,N482WN,8,RDU,2
9142,9142,1,9,3,20,WN,N291WN,8,RDU,2
9143,9143,1,9,3,19,WN,N324SW,6,RNO,1
9144,9144,1,9,3,20,WN,N221WN,70,RNO,1
9145,9145,1,9,3,11,WN,N710SW,9,RNO,1
9146,9146,1,9,3,13,WN,N458WN,7,RNO,1
9147,9147,1,9,3,16,WN,N383SW,17,RNO,1
9148,9148,1,9,3,16,WN,N680AA,46,RNO,2
9149,9149,1,9,3,13,WN,N646SW,8,RNO,1
9150,9150,1,9,3,19,WN,N388SW,85,RSW,2
9151,9151,1,9,3,15,WN,N469WN,29,RSW,1
9152,9152,1,9,3,14,WN,N331SW,26,SAN,2
9153,9153,1,9,3,16,WN,N397SW,109,SAN,3
9154,9154,1,9,3,10,WN,N453WN,37,SAN,4
9155,9155,1,9,3,9,WN,N465WN,10,SAN,3
9156,9156,1,9,3,10,WN,N228WN,19,SAN,1
9157,9157,1,9,3,19,WN,N626SW,13,SAN,1
9158,9158,1,9,3,10,WN,N613SW,46,SAN,3
9159,9159,1,9,3,9,WN,N365SW,23,SAN,1
9160,9160,1,9,3,10,WN,N742SW,12,SAN,1
9161,9161,1,9,3,11,WN,N370SW,18,SAN,1
9162,9162,1,9,3,12,WN,N759GS,21,SAN,1
9163,9163,1,9,3,20,WN,N673AA,22,SAN,1
9164,9164,1,9,3,15,WN,N743SW,38,SAN,1
9165,9165,1,9,3,10,WN,N664WN,10,SAN,1
9166,9166,1,9,3,18,WN,N391SW,16,SAN,1
9167,9167,1,9,3,15,WN,N490WN,13,SAN,1
9168,9168,1,9,3,13,WN,N223WN,56,SAN,1
9169,9169,1,9,3,11,WN,N743SW,25,SAN,1
9170,9170,1,9,3,15,WN,N293,6,SAN,1
9171,9171,1,9,3,20,WN,N306SW,9,SAN,1
9172,9172,1,9,3,21,WN,N499WN,51,SAN,1
9173,9173,1,9,3,10,WN,N632SW,9,SAT,1
9174,9174,1,9,3,17,WN,N430WN,103,SAT,1
9175,9175,1,9,3,19,WN,N763SW,11,SAT,1
9176,9176,1,9,3,21,WN,N427WN,7,SDF,1
9177,9177,1,9,3,15,WN,N711HK,40,SDF,2
9178,9178,1,9,3,13,WN,N748SW,15,SEA,1
9179,9179,1,9,3,20,WN,N662SW,20,SEA,1
9180,9180,1,9,3,15,WN,N457WN,21,SEA,3
9181,9181,1,9,3,19,WN,N612SW,22,SEA,2
9182,9182,1,9,3,13,WN,N720WN,10,SEA,3
9183,9183,1,9,3,11,WN,N301SW,14,SEA,2
9184,9184,1,9,3,18,WN,N680AA,48,SEA,3
9185,9185,1,9,3,10,WN,N723SW,6,SEA,2
9186,9186,1,9,3,19,WN,N356SW,10,SEA,2
9187,9187,1,9,3,9,WN,N335SW,24,SEA,2
9188,9188,1,9,3,11,WN,N659SW,28,SEA,2
9189,9189,1,9,3,12,WN,N761RR,131,SFO,1
9190,9190,1,9,3,15,WN,N223WN,32,SFO,1
9191,9191,1,9,3,9,WN,N267WN,6,SFO,1
9192,9192,1,9,3,17,WN,N701GS,6,SFO,1
9193,9193,1,9,3,13,WN,N402WN,104,SFO,1
9194,9194,1,9,3,14,WN,N418WN,7,SFO,4
9195,9195,1,9,3,13,WN,N743SW,43,SFO,1
9196,9196,1,9,3,19,WN,N661SW,11,SFO,1
9197,9197,1,9,3,15,WN,N403WN,19,SFO,1
9198,9198,1,9,3,12,WN,N551WN,20,SJC,1
9199,9199,1,9,3,17,WN,N734SA,6,SJC,1
9200,9200,1,9,3,15,WN,N396SW,9,SJC,1
9201,9201,1,9,3,19,WN,N472WN,28,SJC,1
9202,9202,1,9,3,15,WN,N693SW,18,SJC,1
9203,9203,1,9,3,11,WN,N277WN,14,SJC,1
9204,9204,1,9,3,17,WN,N293,7,SJC,1
9205,9205,1,9,3,17,WN,N659SW,12,SJC,2
9206,9206,1,9,3,17,WN,N399WN,20,SJC,2
9207,9207,1,9,3,12,WN,N646SW,8,SJC,1
9208,9208,1,9,3,8,WN,N664WN,9,SJC,1
9209,9209,1,9,3,8,WN,N347SW,20,SJC,2
9210,9210,1,9,3,18,WN,N231WN,9,SJC,1
9211,9211,1,9,3,9,WN,N242WN,11,SLC,1
9212,9212,1,9,3,14,WN,N764SW,6,SLC,4
9213,9213,1,9,3,21,WN,N334SW,13,SLC,1
9214,9214,1,9,3,14,WN,N622SW,7,SLC,1
9215,9215,1,9,3,21,WN,N383SW,24,SLC,1
9216,9216,1,9,3,19,WN,N743SW,19,SLC,1
9217,9217,1,9,3,13,WN,N656SW,6,SLC,1
9218,9218,1,9,3,17,WN,N329SW,6,SLC,1
9219,9219,1,9,3,15,WN,N365SW,15,SLC,1
9220,9220,1,9,3,11,WN,N342SW,10,SLC,2
9221,9221,1,9,3,17,WN,N600WN,15,SLC,3
9222,9222,1,9,3,9,WN,N470WN,11,SLC,3
9223,9223,1,9,3,15,WN,N676SW,26,SLC,2
9224,9224,1,9,3,7,WN,N428WN,12,SLC,2
9225,9225,1,9,3,19,WN,N400WN,7,SLC,2
9226,9226,1,9,3,13,WN,N233LV,8,SLC,2
9227,9227,1,9,3,14,WN,N228WN,23,SLC,2
9228,9228,1,9,3,16,WN,N354SW,12,SLC,2
9229,9229,1,9,3,12,WN,N335SW,17,SLC,3
9230,9230,1,9,3,17,WN,N208WN,19,SLC,3
9231,9231,1,9,3,19,WN,N669SW,7,SMF,1
9232,9232,1,9,3,13,WN,N654SW,20,SMF,1
9233,9233,1,9,3,16,WN,N656SW,8,SMF,1
9234,9234,1,9,3,20,WN,N329SW,15,SMF,1
9235,9235,1,9,3,14,WN,N550WN,11,SMF,1
9236,9236,1,9,3,16,WN,N689SW,14,SMF,1
9237,9237,1,9,3,12,WN,N240WN,22,SMF,1
9238,9238,1,9,3,16,WN,N663SW,9,SMF,1
9239,9239,1,9,3,14,WN,N659SW,14,SMF,1
9240,9240,1,9,3,18,WN,N349SW,9,SMF,1
9241,9241,1,9,3,10,WN,N785SW,8,SMF,1
9242,9242,1,9,3,8,WN,N363SW,27,SMF,1
9243,9243,1,9,3,14,WN,N432WN,23,SMF,4
9244,9244,1,9,3,14,WN,N348SW,9,SMF,1
9245,9245,1,9,3,11,WN,N345SA,6,SMF,1
9246,9246,1,9,3,7,WN,N490WN,11,SMF,2
9247,9247,1,9,3,9,WN,N362SW,19,SMF,2
9248,9248,1,9,3,13,WN,N340LV,8,SMF,2
9249,9249,1,9,3,18,WN,N673AA,24,SMF,1
9250,9250,1,9,3,12,WN,N331SW,34,SMF,1
9251,9251,1,9,3,8,WN,N613SW,41,SMF,1
9252,9252,1,9,3,18,WN,N224WN,22,SMF,1
9253,9253,1,9,3,11,WN,N427WN,11,SNA,1
9254,9254,1,9,3,17,WN,N761RR,74,SNA,1
9255,9255,1,9,3,19,WN,N224WN,10,SNA,1
9256,9256,1,9,3,8,WN,N795SW,9,SNA,1
9257,9257,1,9,3,12,WN,N432WN,24,SNA,1
9258,9258,1,9,3,17,WN,N613SW,24,STL,1
9259,9259,1,9,3,20,WN,N481WN,6,STL,2
9260,9260,1,9,3,15,WN,N314SW,33,STL,2
9261,9261,1,9,3,15,WN,N684WN,94,STL,4
9262,9262,1,9,3,17,WN,N212WN,6,STL,1
9263,9263,1,9,3,11,WN,N747SA,6,STL,1
9264,9264,1,9,3,16,WN,N503SW,8,STL,1
9265,9265,1,9,3,20,WN,N318SW,7,STL,3
9266,9266,1,9,3,16,WN,N474WN,31,STL,3
9267,9267,1,9,3,12,WN,N711HK,38,STL,1
9268,9268,1,9,3,20,WN,N630WN,12,STL,1
9269,9269,1,9,3,9,WN,N631SW,6,STL,3
9270,9270,1,9,3,17,WN,N601WN,34,STL,2
9271,9271,1,9,3,21,WN,N321SW,25,STL,1
9272,9272,1,9,3,18,WN,N778SW,6,TPA,3
9273,9273,1,9,3,16,WN,N304SW,24,TPA,3
9274,9274,1,9,3,9,WN,N699SW,7,TPA,2
9275,9275,1,9,3,16,WN,N382SW,8,TPA,3
9276,9276,1,9,3,17,WN,N789SW,25,TPA,2
9277,9277,1,9,3,21,WN,N601WN,26,TPA,1
9278,9278,1,9,3,15,WN,N417WN,51,TPA,1
9279,9279,1,9,3,18,WN,N313SW,18,TPA,1
9280,9280,1,9,3,19,WN,N336SW,10,TPA,2
9281,9281,1,9,3,14,WN,N351SW,20,TPA,2
9282,9282,1,9,3,12,WN,N605SW,6,TPA,1
9283,9283,1,9,3,16,WN,N411WN,11,TPA,2
9284,9284,1,9,3,17,WN,N711HK,38,TPA,1
9285,9285,1,9,3,13,WN,N382SW,6,TPA,1
9286,9286,1,9,3,16,WN,N306SW,23,TUL,1
9287,9287,1,9,3,14,WN,N660SW,11,TUL,1
9288,9288,1,9,3,15,WN,N420WN,16,TUS,1
9289,9289,1,10,4,19,WN,N481WN,79,ABQ,1
9290,9290,1,10,4,15,WN,N692SW,12,ABQ,2
9291,9291,1,10,4,17,WN,N387SW,20,ABQ,1
9292,9292,1,10,4,13,WN,N368SW,6,ABQ,1
9293,9293,1,10,4,18,WN,N693SW,6,ABQ,1
9294,9294,1,10,4,21,WN,N652SW,16,ABQ,2
9295,9295,1,10,4,10,WN,N293,13,ABQ,3
9296,9296,1,10,4,8,WN,N749SW,68,ABQ,1
9297,9297,1,10,4,20,WN,N409WN,27,ABQ,1
9298,9298,1,10,4,21,WN,N416WN,44,ABQ,1
9299,9299,1,10,4,10,WN,N380SW,23,ABQ,1
9300,9300,1,10,4,20,WN,N391SW,28,ABQ,3
9301,9301,1,10,4,10,WN,N715SW,7,ABQ,1
9302,9302,1,10,4,18,WN,N472WN,25,ABQ,1
9303,9303,1,10,4,11,WN,N390SW,18,ABQ,1
9304,9304,1,10,4,19,WN,N701GS,64,ALB,1
9305,9305,1,10,4,20,WN,N450WN,9,ALB,3
9306,9306,1,10,4,16,WN,N245WN,21,AMA,1
9307,9307,1,10,4,17,WN,N222WN,57,AUS,1
9308,9308,1,10,4,15,WN,N624SW,12,AUS,2
9309,9309,1,10,4,15,WN,N520SW,6,AUS,1
9310,9310,1,10,4,20,WN,N608SW,17,AUS,3
9311,9311,1,10,4,18,WN,N409WN,7,AUS,1
9312,9312,1,10,4,18,WN,N600WN,18,AUS,2
9313,9313,1,10,4,16,WN,N309SW,41,AUS,2
9314,9314,1,10,4,16,WN,N260WN,23,AUS,3
9315,9315,1,10,4,16,WN,N612SW,6,AUS,2
9316,9316,1,10,4,19,WN,N649SW,61,BDL,1
9317,9317,1,10,4,20,WN,N686SW,10,BDL,3
9318,9318,1,10,4,16,WN,N699SW,18,BHM,1
9319,9319,1,10,4,13,WN,N353SW,18,BHM,2
9320,9320,1,10,4,17,WN,N363SW,30,BHM,2
9321,9321,1,10,4,17,WN,N416WN,53,BHM,2
9322,9322,1,10,4,7,WN,N437WN,29,BHM,1
9323,9323,1,10,4,18,WN,N607SW,36,BHM,1
9324,9324,1,10,4,14,WN,N717SA,37,BHM,1
9325,9325,1,10,4,14,WN,N600WN,90,BNA,2
9326,9326,1,10,4,10,WN,N520SW,8,BNA,1
9327,9327,1,10,4,16,WN,N363SW,24,BNA,1
9328,9328,1,10,4,9,WN,N660SW,21,BNA,2
9329,9329,1,10,4,15,WN,N768SW,62,BNA,2
9330,9330,1,10,4,20,WN,N482WN,38,BNA,1
9331,9331,1,10,4,20,WN,N231WN,6,BNA,1
9332,9332,1,10,4,10,WN,N675AA,13,BNA,3
9333,9333,1,10,4,15,WN,N482WN,64,BNA,1
9334,9334,1,10,4,10,WN,N343SW,19,BNA,1
9335,9335,1,10,4,19,WN,N348SW,46,BNA,1
9336,9336,1,10,4,9,WN,N442WN,6,BNA,2
9337,9337,1,10,4,19,WN,N290WN,23,BNA,4
9338,9338,1,10,4,17,WN,N699SW,19,BNA,1
9339,9339,1,10,4,7,WN,N759GS,14,BNA,2
9340,9340,1,10,4,18,WN,N401WN,12,BNA,2
9341,9341,1,10,4,21,WN,N271WN,17,BNA,2
9342,9342,1,10,4,16,WN,N449WN,29,BNA,2
9343,9343,1,10,4,19,WN,N902WN,10,BNA,1
9344,9344,1,10,4,18,WN,N503SW,35,BNA,1
9345,9345,1,10,4,15,WN,N415WN,42,BNA,4
9346,9346,1,10,4,16,WN,N457WN,31,BNA,4
9347,9347,1,10,4,16,WN,N279WN,25,BNA,3
9348,9348,1,10,4,17,WN,N776WN,43,BNA,2
9349,9349,1,10,4,9,WN,N279WN,9,BNA,1
9350,9350,1,10,4,20,WN,N341SW,13,BNA,1
9351,9351,1,10,4,15,WN,N378SW,72,BNA,1
9352,9352,1,10,4,15,WN,N304SW,87,BNA,4
9353,9353,1,10,4,16,WN,N901WN,8,BNA,4
9354,9354,1,10,4,15,WN,N340LV,70,BNA,2
9355,9355,1,10,4,10,WN,N619SW,14,BNA,2
9356,9356,1,10,4,19,WN,N386SW,73,BOI,2
9357,9357,1,10,4,13,WN,N318SW,9,BOI,1
9358,9358,1,10,4,20,WN,N314SW,39,BOI,1
9359,9359,1,10,4,18,WN,N324SW,26,BOI,1
9360,9360,1,10,4,16,WN,N646SW,42,BUF,1
9361,9361,1,10,4,17,WN,N422WN,31,BUF,4
9362,9362,1,10,4,8,WN,N709SW,7,BUF,3
9363,9363,1,10,4,16,WN,N347SW,12,BUF,3
9364,9364,1,10,4,14,WN,N271WN,21,BUR,1
9365,9365,1,10,4,18,WN,N730SW,19,BUR,1
9366,9366,1,10,4,20,WN,N415WN,21,BUR,1
9367,9367,1,10,4,15,WN,N224WN,12,BUR,1
9368,9368,1,10,4,22,WN,N375SW,6,BUR,1
9369,9369,1,10,4,21,WN,N758SW,7,BUR,1
9370,9370,1,10,4,14,WN,N621SW,19,BUR,1
9371,9371,1,10,4,21,WN,N457WN,25,BUR,1
9372,9372,1,10,4,10,WN,N485WN,29,BUR,1
9373,9373,1,10,4,18,WN,N729SW,18,BUR,1
9374,9374,1,10,4,15,WN,N730SW,28,BUR,1
9375,9375,1,10,4,15,WN,N472WN,45,BWI,4
9376,9376,1,10,4,18,WN,N450WN,22,BWI,1
9377,9377,1,10,4,17,WN,N701GS,71,BWI,1
9378,9378,1,10,4,10,WN,N406WN,7,BWI,3
9379,9379,1,10,4,21,WN,N449WN,54,BWI,1
9380,9380,1,10,4,16,WN,N794SW,7,BWI,1
9381,9381,1,10,4,18,WN,N686SW,21,BWI,1
9382,9382,1,10,4,9,WN,N607SW,7,BWI,2
9383,9383,1,10,4,14,WN,N457WN,7,BWI,2
9384,9384,1,10,4,17,WN,N290WN,36,BWI,2
9385,9385,1,10,4,22,WN,N388SW,6,BWI,1
9386,9386,1,10,4,21,WN,N353SW,27,BWI,1
9387,9387,1,10,4,14,WN,N452WN,8,BWI,1
9388,9388,1,10,4,8,WN,N426WN,18,BWI,3
9389,9389,1,10,4,13,WN,N233LV,9,BWI,3
9390,9390,1,10,4,19,WN,N700GS,56,BWI,3
9391,9391,1,10,4,12,WN,N340LV,35,BWI,1
9392,9392,1,10,4,21,WN,N701GS,66,BWI,2
9393,9393,1,10,4,12,WN,N371SW,16,BWI,3
9394,9394,1,10,4,17,WN,N219WN,21,BWI,2
9395,9395,1,10,4,13,WN,N671SW,44,BWI,2
9396,9396,1,10,4,19,WN,N447WN,53,BWI,1
9397,9397,1,10,4,20,WN,N261WN,57,BWI,1
9398,9398,1,10,4,16,WN,N236WN,34,BWI,1
9399,9399,1,10,4,13,WN,N328SW,28,BWI,2
9400,9400,1,10,4,11,WN,N309SW,16,BWI,2
9401,9401,1,10,4,20,WN,N662SW,15,BWI,2
9402,9402,1,10,4,11,WN,N458WN,17,BWI,2
9403,9403,1,10,4,13,WN,N285WN,41,BWI,2
9404,9404,1,10,4,7,WN,N486WN,13,BWI,2
9405,9405,1,10,4,9,WN,N600WN,14,BWI,1
9406,9406,1,10,4,16,WN,N670SW,36,BWI,1
9407,9407,1,10,4,17,WN,N345SA,7,BWI,1
9408,9408,1,10,4,13,WN,N660SW,17,BWI,1
9409,9409,1,10,4,18,WN,N646SW,36,BWI,1
9410,9410,1,10,4,21,WN,N262WN,12,BWI,2
9411,9411,1,10,4,17,WN,N719SW,18,BWI,2
9412,9412,1,10,4,18,WN,N768SW,62,BWI,4
9413,9413,1,10,4,14,WN,N477WN,9,BWI,4
9414,9414,1,10,4,12,WN,N460WN,8,BWI,1
9415,9415,1,10,4,19,WN,N257WN,17,BWI,1
9416,9416,1,10,4,19,WN,N201LV,34,BWI,1
9417,9417,1,10,4,10,WN,N717SA,58,BWI,1
9418,9418,1,10,4,9,WN,N775SW,16,BWI,5
9419,9419,1,10,4,16,WN,N263WN,12,BWI,3
9420,9420,1,10,4,17,WN,N353SW,16,BWI,1
9421,9421,1,10,4,9,WN,N273WN,22,BWI,4
9422,9422,1,10,4,20,WN,N335SW,7,BWI,2
9423,9423,1,10,4,17,WN,N328SW,28,BWI,2
9424,9424,1,10,4,17,WN,N519SW,8,CLE,1
9425,9425,1,10,4,16,WN,N776WN,45,CMH,1
9426,9426,1,10,4,20,WN,N278WN,50,CMH,1
9427,9427,1,10,4,13,WN,N287WN,8,CMH,2
9428,9428,1,10,4,19,WN,N737JW,10,CMH,1
9429,9429,1,10,4,16,WN,N452WN,9,CMH,1
9430,9430,1,10,4,7,WN,N636WN,9,DAL,2
9431,9431,1,10,4,19,WN,N652SW,16,DAL,2
9432,9432,1,10,4,15,WN,N245WN,13,DAL,1
9433,9433,1,10,4,13,WN,N523SW,7,DAL,1
9434,9434,1,10,4,21,WN,N525SW,18,DAL,1
9435,9435,1,10,4,14,WN,N309SW,28,DAL,1
9436,9436,1,10,4,20,WN,N520SW,13,DAL,1
9437,9437,1,10,4,19,WN,N608SW,18,DAL,1
9438,9438,1,10,4,17,WN,N618WN,24,DAL,2
9439,9439,1,10,4,11,WN,N521SW,11,DAL,1
9440,9440,1,10,4,15,WN,N527SW,42,DAL,1
9441,9441,1,10,4,18,WN,N692SW,8,DAL,1
9442,9442,1,10,4,19,WN,N363SW,51,DAL,1
9443,9443,1,10,4,16,WN,N373SW,43,DAL,1
9444,9444,1,10,4,21,WN,N689SW,22,DAL,1
9445,9445,1,10,4,11,WN,N740SW,6,DAL,1
9446,9446,1,10,4,15,WN,N662SW,10,DAL,1
9447,9447,1,10,4,7,WN,N689SW,7,DAL,1
9448,9448,1,10,4,21,WN,N505SW,9,DAL,1
9449,9449,1,10,4,19,WN,N310SW,9,DAL,1
9450,9450,1,10,4,16,WN,N329SW,6,DAL,1
9451,9451,1,10,4,20,WN,N511SW,42,DAL,1
9452,9452,1,10,4,18,WN,N222WN,47,DAL,1
9453,9453,1,10,4,20,WN,N355SW,18,DAL,1
9454,9454,1,10,4,17,WN,N652SW,18,DAL,1
9455,9455,1,10,4,14,WN,N250WN,6,DAL,1
9456,9456,1,10,4,18,WN,N373SW,37,DAL,2
9457,9457,1,10,4,20,WN,N683SW,82,DAL,2
9458,9458,1,10,4,16,WN,N341SW,21,DEN,3
9459,9459,1,10,4,20,WN,N682SW,10,DEN,2
9460,9460,1,10,4,17,WN,N245WN,19,DEN,2
9461,9461,1,10,4,21,WN,N222WN,41,DEN,2
9462,9462,1,10,4,15,WN,N223WN,20,DEN,2
9463,9463,1,10,4,19,WN,N437WN,16,DEN,2
9464,9464,1,10,4,17,WN,N684WN,30,DEN,4
9465,9465,1,10,4,7,WN,N491WN,6,DEN,2
9466,9466,1,10,4,19,WN,N299WN,42,DEN,2
9467,9467,1,10,4,22,WN,N283WN,6,DEN,2
9468,9468,1,10,4,15,WN,N608SW,23,DEN,1
9469,9469,1,10,4,12,WN,N468WN,9,DEN,2
9470,9470,1,10,4,19,WN,N387SW,24,DEN,2
9471,9471,1,10,4,21,WN,N392SW,13,DEN,3
9472,9472,1,10,4,17,WN,N624SW,9,DEN,3
9473,9473,1,10,4,10,WN,N386SW,20,DEN,1
9474,9474,1,10,4,21,WN,N700GS,54,DEN,1
9475,9475,1,10,4,17,WN,N503SW,35,DTW,1
9476,9476,1,10,4,14,WN,N340LV,23,DTW,1
9477,9477,1,10,4,7,WN,N273WN,9,DTW,1
9478,9478,1,10,4,17,WN,N488WN,47,DTW,2
9479,9479,1,10,4,15,WN,N502SW,16,DTW,1
9480,9480,1,10,4,18,WN,N482WN,45,DTW,1
9481,9481,1,10,4,20,WN,N343SW,47,DTW,1
9482,9482,1,10,4,21,WN,N333SW,14,DTW,1
9483,9483,1,10,4,13,WN,N480WN,428,DTW,1
9484,9484,1,10,4,21,WN,N224WN,10,ELP,2
9485,9485,1,10,4,17,WN,N683SW,86,ELP,2
9486,9486,1,10,4,9,WN,N315SW,64,ELP,1
9487,9487,1,10,4,18,WN,N618WN,24,ELP,1
9488,9488,1,10,4,12,WN,N237WN,9,ELP,1
9489,9489,1,10,4,18,WN,N470WN,7,FLL,1
9490,9490,1,10,4,16,WN,N389SW,10,FLL,1
9491,9491,1,10,4,20,WN,N340LV,63,FLL,2
9492,9492,1,10,4,19,WN,N717SA,17,FLL,3
9493,9493,1,10,4,19,WN,N248WN,47,FLL,1
9494,9494,1,10,4,17,WN,N314SW,40,GEG,1
9495,9495,1,10,4,15,WN,N410WN,15,GEG,2
9496,9496,1,10,4,20,WN,N361SW,32,GEG,1
9497,9497,1,10,4,18,WN,N695SW,9,GEG,1
9498,9498,1,10,4,20,WN,N416WN,62,HOU,2
9499,9499,1,10,4,22,WN,N503SW,25,HOU,1
9500,9500,1,10,4,14,WN,N624SW,12,HOU,1
9501,9501,1,10,4,20,WN,N363SW,43,HOU,2
9502,9502,1,10,4,9,WN,N375SW,12,HOU,1
9503,9503,1,10,4,14,WN,N373SW,42,HOU,1
9504,9504,1,10,4,15,WN,N521SW,8,HOU,1
9505,9505,1,10,4,22,WN,N205WN,7,HOU,1
9506,9506,1,10,4,14,WN,N445WN,8,HOU,2
9507,9507,1,10,4,21,WN,N512SW,7,HOU,2
9508,9508,1,10,4,10,WN,N232WN,12,HOU,2
9509,9509,1,10,4,13,WN,N521SW,9,HOU,1
9510,9510,1,10,4,8,WN,N371SW,12,HOU,1
9511,9511,1,10,4,21,WN,N475WN,18,HOU,1
9512,9512,1,10,4,8,WN,N754SW,13,HOU,3
9513,9513,1,10,4,21,WN,N349SW,54,HOU,3
9514,9514,1,10,4,8,WN,N401WN,26,HOU,3
9515,9515,1,10,4,14,WN,N235WN,7,HOU,1
9516,9516,1,10,4,18,WN,N371SW,25,HOU,2
9517,9517,1,10,4,10,WN,N274WN,14,HOU,2
9518,9518,1,10,4,11,WN,N353SW,20,HOU,1
9519,9519,1,10,4,12,WN,N442WN,12,HOU,1
9520,9520,1,10,4,21,WN,N325SW,22,HOU,1
9521,9521,1,10,4,7,WN,N611SW,6,HOU,1
9522,9522,1,10,4,10,WN,N408WN,10,HOU,4
9523,9523,1,10,4,18,WN,N692SW,106,HOU,1
9524,9524,1,10,4,9,WN,N519SW,26,HOU,1
9525,9525,1,10,4,16,WN,N291WN,12,HOU,3
9526,9526,1,10,4,10,WN,N437WN,32,HOU,3
9527,9527,1,10,4,20,WN,N359SW,18,HOU,1
9528,9528,1,10,4,9,WN,N522SW,17,HOU,1
9529,9529,1,10,4,21,WN,N643SW,23,HOU,1
9530,9530,1,10,4,16,WN,N371SW,22,HOU,1
9531,9531,1,10,4,18,WN,N258WN,11,HOU,1
9532,9532,1,10,4,19,WN,N611SW,42,HOU,2
9533,9533,1,10,4,12,WN,N522SW,10,HOU,2
9534,9534,1,10,4,16,WN,N459WN,27,IAD,2
9535,9535,1,10,4,10,WN,N688SW,11,IAD,2
9536,9536,1,10,4,19,WN,N219WN,12,IND,4
9537,9537,1,10,4,16,WN,N348SW,21,IND,2
9538,9538,1,10,4,15,WN,N242WN,16,IND,1
9539,9539,1,10,4,15,WN,N671SW,44,IND,3
9540,9540,1,10,4,13,WN,N217JC,21,IND,2
9541,9541,1,10,4,19,WN,N261WN,23,ISP,1
9542,9542,1,10,4,11,WN,N328SW,19,ISP,1
9543,9543,1,10,4,17,WN,N703SW,16,ISP,2
9544,9544,1,10,4,12,WN,N211WN,16,ISP,2
9545,9545,1,10,4,18,WN,N236WN,28,ISP,3
9546,9546,1,10,4,9,WN,N371SW,13,JAN,2
9547,9547,1,10,4,15,WN,N450WN,7,JAN,2
9548,9548,1,10,4,18,WN,N359SW,24,JAN,1
9549,9549,1,10,4,7,WN,N401WN,35,JAN,1
9550,9550,1,10,4,15,WN,N328SW,14,JAX,2
9551,9551,1,10,4,20,WN,N730SW,15,LAS,1
9552,9552,1,10,4,21,WN,N736SA,37,LAS,3
9553,9553,1,10,4,17,WN,N429WN,109,LAS,5
9554,9554,1,10,4,15,WN,N271WN,29,LAS,4
9555,9555,1,10,4,18,WN,N259WN,8,LAS,1
9556,9556,1,10,4,21,WN,N346SW,17,LAS,1
9557,9557,1,10,4,20,WN,N302SW,14,LAS,1
9558,9558,1,10,4,14,WN,N368SW,9,LAS,1
9559,9559,1,10,4,13,WN,N510SW,6,LAS,1
9560,9560,1,10,4,17,WN,N729SW,9,LAS,1
9561,9561,1,10,4,13,WN,N621SW,20,LAS,1
9562,9562,1,10,4,18,WN,N463WN,12,LAS,5
9563,9563,1,10,4,13,WN,N740SW,9,LAS,5
9564,9564,1,10,4,22,WN,N460WN,18,LAS,2
9565,9565,1,10,4,14,WN,N684WN,25,LAS,2
9566,9566,1,10,4,16,WN,N682SW,9,LAS,2
9567,9567,1,10,4,17,WN,N361SW,39,LAS,2
9568,9568,1,10,4,21,WN,N396SW,23,LAS,3
9569,9569,1,10,4,19,WN,N448WN,151,LAS,4
9570,9570,1,10,4,22,WN,N423WN,8,LAS,1
